flickrid	enteredtext	from	to	tagid	author	tag	mode
11307172024	sysnum:000749886	1386752400	1389877471	12383156-11307172024-162355504	12403504@N02	sysnum000749886	add
11307172024	imagesfrombook:000749886	1386752400	1389877471	12383156-11307172024-166590563	12403504@N02	imagesfrombook000749886	add
11307172024	page:407	1386752400	1389877471	12383156-11307172024-160284933	12403504@N02	page407	add
11307172024	pubplace:Otley	1386752400	1389877471	12383156-11307172024-148511454	12403504@N02	pubplaceotley	add
11307172024	date:1885	1386752400	1389877471	12383156-11307172024-148690275	12403504@N02	date1885	add
11307172024	public_domain	1386752400	1389877471	12383156-11307172024-136904	12403504@N02	publicdomain	add
11307172024	vol:0	1386752400	1389877471	12383156-11307172024-21849367	12403504@N02	vol0	add
11307172024	medium	1386752400	1389877471	12383156-11307172024-20924	12403504@N02	medium	add
11307172024	imagesfromvolume:000749886_0	1386752400	1389877471	12383156-11307172024-166590573	12403504@N02	imagesfromvolume0007498860	add
11307173974	mechanical_curator	1386752400	1389712652	12383156-11307173974-147195664	12403504@N02	mechanicalcurator	add
11307173974	medium	1386752400	1389712652	12383156-11307173974-20924	12403504@N02	medium	add
11307173974	imagesfrombook:000149250	1386752400	1389712652	12383156-11307173974-166588773	12403504@N02	imagesfrombook000149250	add
11307173974	page:327	1386752400	1389712652	12383156-11307173974-56069792	12403504@N02	page327	add
11307173974	bldigital	1386752400	1389712652	12383156-11307173974-137769045	12403504@N02	bldigital	add
11307173974	imagesfromvolume:000149250_14	1386752400	1389712652	12383156-11307173974-166570024	12403504@N02	imagesfromvolume00014925014	add
11307173974	vol:14	1386752400	1389712652	12383156-11307173974-1442743	12403504@N02	vol14	add
11307173974	Amos Comening	1386752400	1389712652	12383156-11307173974-168384884	14058855@N00	amoscomening	add
11307173974	date:1885	1386752400	1389712652	12383156-11307173974-148690275	12403504@N02	date1885	add
11307173974	public_domain	1386752400	1389712652	12383156-11307173974-136904	12403504@N02	publicdomain	add
11307173974	sysnum:000149250	1386752400	1389712652	12383156-11307173974-162381443	12403504@N02	sysnum000149250	add
11307173974	pubplace:Budapest	1386752400	1389712652	12383156-11307173974-148230366	12403504@N02	pubplacebudapest	add
11307174434	page:1313	1386752400	1389751918	12383156-11307174434-160664054	12403504@N02	page1313	add
11307174434	date:1898	1386752400	1389751918	12383156-11307174434-151163985	12403504@N02	date1898	add
11307174434	sysnum:002383118	1386752400	1389751918	12383156-11307174434-163594115	12403504@N02	sysnum002383118	add
11307174434	1898 Austria-Hungary	1386752400	1389751918	12383156-11307174434-170022003	90745214@N07	1898austriahungary	add
11307174434	1898 Austro	1386752400	1389751918	12383156-11307174434-170021205	90745214@N07	1898austro	add
11307174434	map	1386752400	1389751918	12383156-11307174434-4942	73322482@N00	map	add
11307174434	bldigital	1386752400	1389751918	12383156-11307174434-137769045	12403504@N02	bldigital	add
11307174434	rotated	1386752400	1389751918	12383156-11307174434-124458	12403504@N02	rotated	add
11307174434	large	1386752400	1389751918	12383156-11307174434-7549	12403504@N02	large	add
11307174434	MARINELLI, Giovanni Professor of Geography at Padua	1386752400	1389751918	12383156-11307174434-163594125	12403504@N02	marinelligiovanniprofessorofgeographyatpadua	add
11307174434	public_domain	1386752400	1389751918	12383156-11307174434-136904	12403504@N02	publicdomain	add
11307174434	pubplace:Milano	1386752400	1389751918	12383156-11307174434-147602773	12403504@N02	pubplacemilano	add
11307174434	vol:02	1386752400	1389751918	12383156-11307174434-1153640	12403504@N02	vol02	add
11307174434	Austro-Hungarian Empire	1416270591	1417062046	12383156-11307174434-8751432	54555625@N00	austrohungarianempire	add
11307175064	date:1898	1386752400	1389718248	12383156-11307175064-151163985	12403504@N02	date1898	add
11307175064	sysnum:002454853	1386752400	1389718248	12383156-11307175064-163615743	12403504@N02	sysnum002454853	add
11307175064	bldigital	1386752400	1389718248	12383156-11307175064-137769045	12403504@N02	bldigital	add
11307175064	large	1386752400	1389718248	12383156-11307175064-7549	12403504@N02	large	add
11307175064	pubplace:London	1386752400	1389718248	12383156-11307175064-147209253	12403504@N02	pubplacelondon	add
11307175064	page:295	1386752400	1389718248	12383156-11307175064-8013021	12403504@N02	page295	add
11307175064	vol:10	1386752400	1389718248	12383156-11307175064-1344153	12403504@N02	vol10	add
11307175064	public_domain	1386752400	1389718248	12383156-11307175064-136904	12403504@N02	publicdomain	add
11307175064	MELVILLE, George John Whyte.	1386752400	1389718248	12383156-11307175064-160881635	12403504@N02	melvillegeorgejohnwhyte	add
11307175064	artist:name=Fred Roe	1412477908	1413280731	12383156-11307175064-231341348	113264857@N03	artist:name=fredroe	add
11307174784	mechanical_curator	1386752400	1389703380	12383156-11307174784-147195664	12403504@N02	mechanicalcurator	add
11307174784	imagesfromvolume:001669407_0	1386752400	1389703380	12383156-11307174784-166573695	12403504@N02	imagesfromvolume0016694070	add
11307174784	medium	1386752400	1389703380	12383156-11307174784-20924	12403504@N02	medium	add
11307174784	vol:0	1386752400	1389703380	12383156-11307174784-21849367	12403504@N02	vol0	add
11307174784	sysnum:001669407	1386752400	1389703380	12383156-11307174784-162353276	12403504@N02	sysnum001669407	add
11307174784	pubplace:Leipzig	1386752400	1389703380	12383156-11307174784-147577965	12403504@N02	pubplaceleipzig	add
11307174784	page:158	1386752400	1389703380	12383156-11307174784-31320686	12403504@N02	page158	add
11307174784	bldigital	1386752400	1389703380	12383156-11307174784-137769045	12403504@N02	bldigital	add
11307174784	imagesfrombook:001669407	1386752400	1389703380	12383156-11307174784-166573685	12403504@N02	imagesfrombook001669407	add
11307174784	date:1885	1386752400	1389703380	12383156-11307174784-148690275	12403504@N02	date1885	add
11307174784	public_domain	1386752400	1389703380	12383156-11307174784-136904	12403504@N02	publicdomain	add
11307174784	HERZ, Norbert.	1386752400	1389703380	12383156-11307174784-162353286	12403504@N02	herznorbert	add
11307174903	mechanical_curator	1386752400	1389626414	12383156-11307174903-147195664	12403504@N02	mechanicalcurator	add
11307174903	warrior	1386752400	1389626414	12383156-11307174903-19339	111504609@N03	warrior	add
11307174903	medium	1386752400	1389626414	12383156-11307174903-20924	12403504@N02	medium	add
11307174903	vol:0	1386752400	1389626414	12383156-11307174903-21849367	12403504@N02	vol0	add
11307174903	page:36	1386752400	1389626414	12383156-11307174903-2044765	12403504@N02	page36	add
11307174903	bldigital	1386752400	1389626414	12383156-11307174903-137769045	12403504@N02	bldigital	add
11307174903	imagesfrombook:001466121	1386752400	1389626414	12383156-11307174903-166573574	12403504@N02	imagesfrombook001466121	add
11307174903	pubplace:London	1386752400	1389626414	12383156-11307174903-147209253	12403504@N02	pubplacelondon	add
11307174903	sysnum:001466121	1386752400	1389626414	12383156-11307174903-162370556	12403504@N02	sysnum001466121	add
11307174903	date:1885	1386752400	1389626414	12383156-11307174903-148690275	12403504@N02	date1885	add
11307174903	public_domain	1386752400	1389626414	12383156-11307174903-136904	12403504@N02	publicdomain	add
11307174903	GORDON, Charles George Major-General	1386752400	1389626414	12383156-11307174903-161880806	12403504@N02	gordoncharlesgeorgemajorgeneral	add
11307174903	imagesfromvolume:001466121_0	1386752400	1389626414	12383156-11307174903-166573584	12403504@N02	imagesfromvolume0014661210	add
11307174903	dervish	1386752400	1389626414	12383156-11307174903-72121	111504609@N03	dervish	add
11307176113	mechanical_curator	1386752400	1389697567	12383156-11307176113-147195664	12403504@N02	mechanicalcurator	add
11307176113	imagesfrombook:002733973	1386752400	1389697567	12383156-11307176113-166569534	12403504@N02	imagesfrombook002733973	add
11307176113	ØVERLAND, Ole Andreas.	1386752400	1389697567	12383156-11307176113-162381033	12403504@N02	øverlandoleandreas	add
11307176113	medium	1386752400	1389697567	12383156-11307176113-20924	12403504@N02	medium	add
11307176113	imagesfromvolume:002733973_01	1386752400	1389697567	12383156-11307176113-166569544	12403504@N02	imagesfromvolume00273397301	add
11307176113	pubplace:Kristiania	1386752400	1389697567	12383156-11307176113-148343214	12403504@N02	pubplacekristiania	add
11307176113	bldigital	1386752400	1389697567	12383156-11307176113-137769045	12403504@N02	bldigital	add
11307176113	page:461	1386752400	1389697567	12383156-11307176113-100699393	12403504@N02	page461	add
11307176113	vol:01	1386752400	1389697567	12383156-11307176113-1140384	12403504@N02	vol01	add
11307176113	date:1885	1386752400	1389697567	12383156-11307176113-148690275	12403504@N02	date1885	add
11307176113	public_domain	1386752400	1389697567	12383156-11307176113-136904	12403504@N02	publicdomain	add
11307176113	sysnum:002733973	1386752400	1389697567	12383156-11307176113-162381023	12403504@N02	sysnum002733973	add
11307175593	vol:0	1386752400	1389649449	12383156-11307175593-21849367	12403504@N02	vol0	add
11307175593	page:1086	1386752400	1389649449	12383156-11307175593-160715624	12403504@N02	page1086	add
11307175593	sysnum:002500854	1386752400	1389649449	12383156-11307175593-162301633	12403504@N02	sysnum002500854	add
11307175593	bldigital	1386752400	1389649449	12383156-11307175593-137769045	12403504@N02	bldigital	add
11307175593	public_domain	1386752400	1389649449	12383156-11307175593-136904	12403504@N02	publicdomain	add
11307175593	large	1386752400	1389649449	12383156-11307175593-7549	12403504@N02	large	add
11307175593	pubplace:London	1386752400	1389649449	12383156-11307175593-147209253	12403504@N02	pubplacelondon	add
11307175593	date:1884	1386752400	1389649449	12383156-11307175593-148604945	12403504@N02	date1884	add
11307175593	MILNER, Thomas M.A., F.R.G.S	1386752400	1389649449	12383156-11307175593-161304355	12403504@N02	milnerthomasmafrgs	add
11307177963	mechanical_curator	1386752400	1404540006	12383156-11307177963-147195664	12403504@N02	mechanicalcurator	add
11307177963	bldigital	1386752400	1404540006	12383156-11307177963-137769045	12403504@N02	bldigital	add
11307177963	sysnum:000688783	1386752400	1404540006	12383156-11307177963-162383093	12403504@N02	sysnum000688783	add
11307177963	imagesfrombook:000688783	1386752400	1404540006	12383156-11307177963-166574825	12403504@N02	imagesfrombook000688783	add
11307177963	imagesfromvolume:000688783_02	1386752400	1404540006	12383156-11307177963-166579586	12403504@N02	imagesfromvolume00068878302	add
11307177963	CHISHOLM, George Goudie.	1386752400	1404540006	12383156-11307177963-162136106	12403504@N02	chisholmgeorgegoudie	add
11307177963	pubplace:London	1386752400	1404540006	12383156-11307177963-147209253	12403504@N02	pubplacelondon	add
11307177963	medium	1386752400	1404540006	12383156-11307177963-20924	12403504@N02	medium	add
11307177963	date:1885	1386752400	1404540006	12383156-11307177963-148690275	12403504@N02	date1885	add
11307177963	public_domain	1386752400	1404540006	12383156-11307177963-136904	12403504@N02	publicdomain	add
11307177963	page:399	1386752400	1404540006	12383156-11307177963-67814346	12403504@N02	page399	add
11307177963	vol:02	1386752400	1404540006	12383156-11307177963-1153640	12403504@N02	vol02	add
11307179134	mechanical_curator	1386752400	1389726012	12383156-11307179134-147195664	12403504@N02	mechanicalcurator	add
11307179134	page:135	1386752400	1389726012	12383156-11307179134-5749024	12403504@N02	page135	add
11307179134	medium	1386752400	1389726012	12383156-11307179134-20924	12403504@N02	medium	add
11307179134	imagesfrombook:000149250	1386752400	1389726012	12383156-11307179134-166588773	12403504@N02	imagesfrombook000149250	add
11307179134	imagesfromvolume:000149250_06	1386752400	1389726012	12383156-11307179134-166578055	12403504@N02	imagesfromvolume00014925006	add
11307179134	bldigital	1386752400	1389726012	12383156-11307179134-137769045	12403504@N02	bldigital	add
11307179134	vol:06	1386752400	1389726012	12383156-11307179134-1154406	12403504@N02	vol06	add
11307179134	date:1885	1386752400	1389726012	12383156-11307179134-148690275	12403504@N02	date1885	add
11307179134	public_domain	1386752400	1389726012	12383156-11307179134-136904	12403504@N02	publicdomain	add
11307179134	sysnum:000149250	1386752400	1389726012	12383156-11307179134-162381443	12403504@N02	sysnum000149250	add
11307179134	fashion	1386752400	1389726012	12383156-11307179134-950	81658332@N00	fashion	add
11307179134	pubplace:Budapest	1386752400	1389726012	12383156-11307179134-148230366	12403504@N02	pubplacebudapest	add
11307179133	mechanical_curator	1386752400	1389745302	12383156-11307179133-147195664	12403504@N02	mechanicalcurator	add
11307179133	imagesfrombook:003374211	1386752400	1389745302	12383156-11307179133-166599084	12403504@N02	imagesfrombook003374211	add
11307179133	medium	1386752400	1389745302	12383156-11307179133-20924	12403504@N02	medium	add
11307179133	vol:0	1386752400	1389745302	12383156-11307179133-21849367	12403504@N02	vol0	add
11307179133	pubplace:Oxford	1386752400	1389745302	12383156-11307179133-147238245	12403504@N02	pubplaceoxford	add
11307179133	sysnum:003374211	1386752400	1389745302	12383156-11307179133-162362055	12403504@N02	sysnum003374211	add
11307179133	page:156	1386752400	1389745302	12383156-11307179133-5749765	12403504@N02	page156	add
11307179133	bldigital	1386752400	1389745302	12383156-11307179133-137769045	12403504@N02	bldigital	add
11307179133	date:1885	1386752400	1389745302	12383156-11307179133-148690275	12403504@N02	date1885	add
11307179133	public_domain	1386752400	1389745302	12383156-11307179133-136904	12403504@N02	publicdomain	add
11307179133	imagesfromvolume:003374211_0	1386752400	1389745302	12383156-11307179133-166599094	12403504@N02	imagesfromvolume0033742110	add
11307176704	page:289	1386752400	1389695720	12383156-11307176704-56913298	12403504@N02	page289	add
11307176704	mechanical_curator	1386752400	1389695720	12383156-11307176704-147195664	12403504@N02	mechanicalcurator	add
11307176704	medium	1386752400	1389695720	12383156-11307176704-20924	12403504@N02	medium	add
11307176704	imagesfrombook:000149250	1386752400	1389695720	12383156-11307176704-166588773	12403504@N02	imagesfrombook000149250	add
11307176704	imagesfromvolume:000149250_07	1386752400	1389695720	12383156-11307176704-166601656	12403504@N02	imagesfromvolume00014925007	add
11307176704	bldigital	1386752400	1389695720	12383156-11307176704-137769045	12403504@N02	bldigital	add
11307176704	vol:07	1386752400	1389695720	12383156-11307176704-1154440	12403504@N02	vol07	add
11307176704	noter	1386752400	1389695720	12383156-11307176704-1154154	85609284@N07	noter	add
11307176704	music	1386752400	1389695720	12383156-11307176704-326	85609284@N07	music	add
11307176704	date:1885	1386752400	1389695720	12383156-11307176704-148690275	12403504@N02	date1885	add
11307176704	public_domain	1386752400	1389695720	12383156-11307176704-136904	12403504@N02	publicdomain	add
11307176704	sysnum:000149250	1386752400	1389695720	12383156-11307176704-162381443	12403504@N02	sysnum000149250	add
11307176704	musik	1386752400	1389695720	12383156-11307176704-28362	85609284@N07	musik	add
11307176704	pubplace:Budapest	1386752400	1389695720	12383156-11307176704-148230366	12403504@N02	pubplacebudapest	add
11307179014	mechanical_curator	1386752400	1389763793	12383156-11307179014-147195664	12403504@N02	mechanicalcurator	add
11307179014	medium	1386752400	1389763793	12383156-11307179014-20924	12403504@N02	medium	add
11307179014	sciencefiction	1386752400	1389763793	12383156-11307179014-22044	12403504@N02	sciencefiction	add
11307179014	imagesfrombook:003045014	1386752400	1389763793	12383156-11307179014-166589003	12403504@N02	imagesfrombook003045014	add
11307179014	bldigital	1386752400	1389763793	12383156-11307179014-137769045	12403504@N02	bldigital	add
11307179014	pubplace:Stuttgart	1386752400	1389763793	12383156-11307179014-147656166	12403504@N02	pubplacestuttgart	add
11307179014	moon	1386752400	1389763793	12383156-11307179014-384	35468141611@N01	moon	add
11307179014	diagram	1386752400	1389763793	12383156-11307179014-14968	58049354@N00	diagram	add
11307179014	imagesfromvolume:003045014_09	1386752400	1389763793	12383156-11307179014-166589013	12403504@N02	imagesfromvolume00304501409	add
11307179014	date:1885	1386752400	1389763793	12383156-11307179014-148690275	12403504@N02	date1885	add
11307179014	public_domain	1386752400	1389763793	12383156-11307179014-136904	12403504@N02	publicdomain	add
11307179014	sysnum:003045014	1386752400	1389763793	12383156-11307179014-162355684	12403504@N02	sysnum003045014	add
11307179014	earth	1386752400	1389763793	12383156-11307179014-5081	35468141611@N01	earth	add
11307179014	astronomy	1386752400	1389763793	12383156-11307179014-20667	12403504@N02	astronomy	add
11307179014	vol:09	1386752400	1389763793	12383156-11307179014-1441707	12403504@N02	vol09	add
11307179014	RATZEL, Friedrich.	1386752400	1389763793	12383156-11307179014-161812866	12403504@N02	ratzelfriedrich	add
11307179014	page:682	1386752400	1389763793	12383156-11307179014-160364193	12403504@N02	page682	add
11307173793	mechanical_curator	1386752400	1389727000	12383156-11307173793-147195664	12403504@N02	mechanicalcurator	add
11307173793	page:203	1386752400	1389727000	12383156-11307173793-5750879	12403504@N02	page203	add
11307173793	pubplace:Toronto	1386752400	1389727000	12383156-11307173793-147857913	12403504@N02	pubplacetoronto	add
11307173793	vol:0	1386752400	1389727000	12383156-11307173793-21849367	12403504@N02	vol0	add
11307173793	imagesfrombook:003695988	1386752400	1389727000	12383156-11307173793-166580676	12403504@N02	imagesfrombook003695988	add
11307173793	TUTTLE, Charles Richmond.	1386752400	1389727000	12383156-11307173793-161701104	12403504@N02	tuttlecharlesrichmond	add
11307173793	sysnum:003695988	1386752400	1389727000	12383156-11307173793-162381093	12403504@N02	sysnum003695988	add
11307173793	bldigital	1386752400	1389727000	12383156-11307173793-137769045	12403504@N02	bldigital	add
11307173793	blubber	1386752400	1389727000	12383156-11307173793-186137	111504609@N03	blubber	add
11307173793	medium	1386752400	1389727000	12383156-11307173793-20924	12403504@N02	medium	add
11307173793	date:1885	1386752400	1389727000	12383156-11307173793-148690275	12403504@N02	date1885	add
11307173793	harpoon	1386752400	1389727000	12383156-11307173793-23461	111504609@N03	harpoon	add
11307173793	public_domain	1386752400	1389727000	12383156-11307173793-136904	12403504@N02	publicdomain	add
11307173793	imagesfromvolume:003695988_0	1386752400	1389727000	12383156-11307173793-166580686	12403504@N02	imagesfromvolume0036959880	add
11307173793	Whale	1386752400	1389727000	12383156-11307173793-20184	109394225@N07	whale	add
11307181114	mechanical_curator	1386752400	1389744926	12383156-11307181114-147195664	12403504@N02	mechanicalcurator	add
11307181114	page:4	1386752400	1389744926	12383156-11307181114-322245	12403504@N02	page4	add
11307181114	handloom	1386752400	1389744926	12383156-11307181114-278216	35097344@N00	handloom	add
11307181114	medium	1386752400	1389744926	12383156-11307181114-20924	12403504@N02	medium	add
11307181114	vol:0	1386752400	1389744926	12383156-11307181114-21849367	12403504@N02	vol0	add
11307181114	pubplace:Proprietors of the Mancunium Velveteen, Manchester	1386752400	1389744926	12383156-11307181114-162378155	12403504@N02	pubplaceproprietorsofthemancuniumvelveteenmanchester	add
11307181114	imagesfrombook:002362619	1386752400	1389744926	12383156-11307181114-166610473	12403504@N02	imagesfrombook002362619	add
11307181114	imagesfromvolume:002362619_0	1386752400	1389744926	12383156-11307181114-166610483	12403504@N02	imagesfromvolume0023626190	add
11307181114	bldigital	1386752400	1389744926	12383156-11307181114-137769045	12403504@N02	bldigital	add
11307181114	loom	1386752400	1389744926	12383156-11307181114-83406	111504609@N03	loom	add
11307181114	date:1885	1386752400	1389744926	12383156-11307181114-148690275	12403504@N02	date1885	add
11307181114	public_domain	1386752400	1389744926	12383156-11307181114-136904	12403504@N02	publicdomain	add
11307181114	weaving	1386752400	1389744926	12383156-11307181114-46278	35097344@N00	weaving	add
11307181114	sysnum:002362619	1386752400	1389744926	12383156-11307181114-162378165	12403504@N02	sysnum002362619	add
11307182113	mechanical_curator	1386752400	1389746845	12383156-11307182113-147195664	12403504@N02	mechanicalcurator	add
11307182113	publisher	1386752400	1389746845	12383156-11307182113-171419	82452447@N00	publisher	add
11307182113	Christophe Plantin (1520–1589)	1386752400	1389746845	12383156-11307182113-178551943	82452447@N00	christopheplantin1520–1589	add
11307182113	medium	1386752400	1389746845	12383156-11307182113-20924	12403504@N02	medium	add
11307182113	vol:0	1386752400	1389746845	12383156-11307182113-21849367	12403504@N02	vol0	add
11307182113	humanist	1386752400	1389746845	12383156-11307182113-226365	82452447@N00	humanist	add
11307182113	imagesfromvolume:002174470_0	1386752400	1389746845	12383156-11307182113-166579426	12403504@N02	imagesfromvolume0021744700	add
11307182113	bldigital	1386752400	1389746845	12383156-11307182113-137769045	12403504@N02	bldigital	add
11307182113	rotated	1386752400	1389746845	12383156-11307182113-124458	12403504@N02	rotated	add
11307182113	sysnum:002174470	1386752400	1389746845	12383156-11307182113-162355544	12403504@N02	sysnum002174470	add
11307182113	dining room	1386752400	1389746845	12383156-11307182113-14038	82452447@N00	diningroom	add
11307182113	imagesfrombook:002174470	1386752400	1389746845	12383156-11307182113-166579416	12403504@N02	imagesfrombook002174470	add
11307182113	LINDLEY, Percy.	1386752400	1389746845	12383156-11307182113-162005156	12403504@N02	lindleypercy	add
11307182113	public_domain	1386752400	1389746845	12383156-11307182113-136904	12403504@N02	publicdomain	add
11307182113	pubplace:] London	1386752400	1389746845	12383156-11307182113-147209253	12403504@N02	pubplacelondon	add
11307182113	page:111	1386752400	1389746845	12383156-11307182113-49316965	12403504@N02	page111	add
11307182113	Plantin	1386752400	1389746845	12383156-11307182113-255743	82452447@N00	plantin	add
11307182113	printer	1386752400	1389746845	12383156-11307182113-4789	82452447@N00	printer	add
11307182113	date:1885	1386752400	1389746845	12383156-11307182113-148690275	12403504@N02	date1885	add
11307181404	mechanical_curator	1386752400	1389753732	12383156-11307181404-147195664	12403504@N02	mechanicalcurator	add
11307181404	woman	1386752400	1389753732	12383156-11307181404-347	87429016@N00	woman	add
11307181404	medium	1386752400	1389753732	12383156-11307181404-20924	12403504@N02	medium	add
11307181404	vol:0	1386752400	1389753732	12383156-11307181404-21849367	12403504@N02	vol0	add
11307181404	sysnum:001793937	1386752400	1389753732	12383156-11307181404-162354096	12403504@N02	sysnum001793937	add
11307181404	bldigital	1386752400	1389753732	12383156-11307181404-137769045	12403504@N02	bldigital	add
11307181404	harpist	1386752400	1389753732	12383156-11307181404-186931	61361160@N00	harpist	add
11307181404	public_domain	1386752400	1389753732	12383156-11307181404-136904	12403504@N02	publicdomain	add
11307181404	updo	1386752400	1389753732	12383156-11307181404-299040	87429016@N00	updo	add
11307181404	pubplace:London	1386752400	1389753732	12383156-11307181404-147209253	12403504@N02	pubplacelondon	add
11307181404	page:159	1386752400	1389753732	12383156-11307181404-5748786	12403504@N02	page159	add
11307181404	date:1885	1386752400	1389753732	12383156-11307181404-148690275	12403504@N02	date1885	add
11307181404	imagesfromvolume:001793937_0	1386752400	1389753732	12383156-11307181404-166591163	12403504@N02	imagesfromvolume0017939370	add
11307181404	Inchbald Mrs	1386752400	1389753732	12383156-11307181404-162354106	12403504@N02	inchbaldmrs	add
11307181404	imagesfrombook:001793937	1386752400	1389753732	12383156-11307181404-166591153	12403504@N02	imagesfrombook001793937	add
11307181404	dress	1386752400	1389753732	12383156-11307181404-3995	87429016@N00	dress	add
11307181404	harp	1386752400	1389753732	12383156-11307181404-29294	87429016@N00	harp	add
11307181954	mechanical_curator	1386752400	1402112123	12383156-11307181954-147195664	12403504@N02	mechanicalcurator	add
11307181954	medium	1386752400	1402112123	12383156-11307181954-20924	12403504@N02	medium	add
11307181954	vol:0	1386752400	1402112123	12383156-11307181954-21849367	12403504@N02	vol0	add
11307181954	imagesfromvolume:003794924_0	1386752400	1402112123	12383156-11307181954-166571464	12403504@N02	imagesfromvolume0037949240	add
11307181954	bldigital	1386752400	1402112123	12383156-11307181954-137769045	12403504@N02	bldigital	add
11307181954	imagesfrombook:003794924	1386752400	1402112123	12383156-11307181954-166571454	12403504@N02	imagesfrombook003794924	add
11307181954	sysnum:003794924	1386752400	1402112123	12383156-11307181954-162352516	12403504@N02	sysnum003794924	add
11307181954	date:1885	1386752400	1402112123	12383156-11307181954-148690275	12403504@N02	date1885	add
11307181954	public_domain	1386752400	1402112123	12383156-11307181954-136904	12403504@N02	publicdomain	add
11307181954	page:85	1386752400	1402112123	12383156-11307181954-26854573	12403504@N02	page85	add
11307181954	VILLARS, Paul.	1386752400	1402112123	12383156-11307181954-162352526	12403504@N02	villarspaul	add
11307181954	pubplace:Paris	1386752400	1402112123	12383156-11307181954-147195654	12403504@N02	pubplaceparis	add
11307182423	mechanical_curator	1386752400	1389956116	12383156-11307182423-147195664	12403504@N02	mechanicalcurator	add
11307182423	medium	1386752400	1389956116	12383156-11307182423-20924	12403504@N02	medium	add
11307182423	vol:0	1386752400	1389956116	12383156-11307182423-21849367	12403504@N02	vol0	add
11307182423	imagesfrombook:000453706	1386752400	1389956116	12383156-11307182423-166575534	12403504@N02	imagesfrombook000453706	add
11307182423	page:581	1386752400	1389956116	12383156-11307182423-160263744	12403504@N02	page581	add
11307182423	BRANDES, Georg Morris Cohen.	1386752400	1389956116	12383156-11307182423-162428353	12403504@N02	brandesgeorgmorriscohen	add
11307182423	pubplace:Kjøbenhavn	1386752400	1389956116	12383156-11307182423-147681813	12403504@N02	pubplacekjøbenhavn	add
11307182423	bldigital	1386752400	1389956116	12383156-11307182423-137769045	12403504@N02	bldigital	add
11307182423	date:1885	1386752400	1389956116	12383156-11307182423-148690275	12403504@N02	date1885	add
11307182423	public_domain	1386752400	1389956116	12383156-11307182423-136904	12403504@N02	publicdomain	add
11307182423	sysnum:000453706	1386752400	1389956116	12383156-11307182423-162428343	12403504@N02	sysnum000453706	add
11307182423	imagesfromvolume:000453706_0	1386752400	1389956116	12383156-11307182423-166575544	12403504@N02	imagesfromvolume0004537060	add
11307182324	mechanical_curator	1386752400	1389622480	12383156-11307182324-147195664	12403504@N02	mechanicalcurator	add
11307182324	medium	1386752400	1389622480	12383156-11307182324-20924	12403504@N02	medium	add
11307182324	vol:0	1386752400	1389622480	12383156-11307182324-21849367	12403504@N02	vol0	add
11307182324	camel	1386752400	1389622480	12383156-11307182324-12677	28197831@N04	camel	add
11307182324	bldigital	1386752400	1389622480	12383156-11307182324-137769045	12403504@N02	bldigital	add
11307182324	imagesfromvolume:001466120_0	1386752400	1389622480	12383156-11307182324-166594793	12403504@N02	imagesfromvolume0014661200	add
11307182324	soldier	1386752400	1389622480	12383156-11307182324-1825	111663481@N02	soldier	add
11307182324	mounted soldier	1386752400	1389622480	12383156-11307182324-11250610	111504609@N03	mountedsoldier	add
11307182324	pubplace:London	1386752400	1389622480	12383156-11307182324-147209253	12403504@N02	pubplacelondon	add
11307182324	date:1885	1386752400	1389622480	12383156-11307182324-148690275	12403504@N02	date1885	add
11307182324	public_domain	1386752400	1389622480	12383156-11307182324-136904	12403504@N02	publicdomain	add
11307182324	GORDON, Charles George Major-General	1386752400	1389622480	12383156-11307182324-161880806	12403504@N02	gordoncharlesgeorgemajorgeneral	add
11307182324	imagesfrombook:001466120	1386752400	1389622480	12383156-11307182324-166594783	12403504@N02	imagesfrombook001466120	add
11307182324	page:116	1386752400	1389622480	12383156-11307182324-63031004	12403504@N02	page116	add
11307182324	Camel Corps	1386752400	1389622480	12383156-11307182324-928220	111504609@N03	camelcorps	add
11307182324	sysnum:001466120	1386752400	1389622480	12383156-11307182324-162359844	12403504@N02	sysnum001466120	add
11307183393	mechanical_curator	1386752400	1389879419	12383156-11307183393-147195664	12403504@N02	mechanicalcurator	add
11307183393	bridge	1386752400	1389879419	12383156-11307183393-127	58049354@N00	bridge	add
11307183393	medium	1386752400	1389879419	12383156-11307183393-20924	12403504@N02	medium	add
11307183393	vol:0	1386752400	1389879419	12383156-11307183393-21849367	12403504@N02	vol0	add
11307183393	page:341	1386752400	1389879419	12383156-11307183393-68547131	12403504@N02	page341	add
11307183393	pubplace:Halle a. S	1386752400	1389879419	12383156-11307183393-148692124	12403504@N02	pubplacehalleas	add
11307183393	imagesfrombook:003216962	1386752400	1389879419	12383156-11307183393-166600706	12403504@N02	imagesfrombook003216962	add
11307183393	bldigital	1386752400	1389879419	12383156-11307183393-137769045	12403504@N02	bldigital	add
11307183393	suspension bridge	1386752400	1389879419	12383156-11307183393-44831	111504609@N03	suspensionbridge	add
11307183393	SACH, August.	1386752400	1389879419	12383156-11307183393-162382695	12403504@N02	sachaugust	add
11307183393	public_domain	1386752400	1389879419	12383156-11307183393-136904	12403504@N02	publicdomain	add
11307183393	imagesfromvolume:003216962_0	1386752400	1389879419	12383156-11307183393-166600716	12403504@N02	imagesfromvolume0032169620	add
